Incident Number,Customer Query,IT Support Response,Assigned Team,Resolution,Priority,SLA Time,Incident Date,Resolution Date,Days to Resolve
INC01915,I am unable to log in to my application,"Make sure you're using the correct username and password, and check if caps lock is off.",Team D,Resolved,Critical,4 Hours,2023-12-10,2023-12-12,2
INC01916,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team D,Escalated,High,24 Hours,2023-12-13,2023-12-15,2
INC01917,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team B,Resolved,Low,1 Week,2023-12-24,2024-01-05,12
INC01918,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team C,Closed,Medium,3 Days,2023-12-24,2023-12-28,4
INC01919,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team B,Escalated,High,24 Hours,2023-12-21,2023-12-24,3
INC01920,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team C,Escalated,Medium,3 Days,2024-01-02,2024-01-09,7
INC01921,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team A,Pending,Medium,3 Days,2023-12-16,2023-12-23,7
INC01922,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team A,Pending,Medium,3 Days,2024-01-03,2024-01-09,6
INC01923,My application settings keep resetting,Ensure you have the latest version of the app and you save the settings before closing.,Team A,Resolved,Medium,3 Days,2024-01-06,2024-01-10,4
INC01924,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team D,Escalated,Medium,3 Days,2024-01-01,2024-01-06,5
INC01925,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team D,Pending,Medium,3 Days,2024-01-01,2024-01-07,6
INC01926,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team D,Pending,Medium,3 Days,2024-01-06,2024-01-12,6
INC01927,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team C,Escalated,High,24 Hours,2023-12-11,2023-12-14,3
INC01928,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team B,Escalated,Low,1 Week,2023-12-21,2024-01-04,14
INC01929,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team D,Escalated,Medium,3 Days,2023-12-14,2023-12-20,6
INC01930,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team A,Pending,Medium,3 Days,2023-12-19,2023-12-26,7
INC01931,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team A,Escalated,Low,1 Week,2023-12-28,2024-01-05,8
INC01932,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team A,Escalated,High,24 Hours,2024-01-03,2024-01-06,3
INC01933,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team B,Pending,Medium,3 Days,2023-12-16,2023-12-22,6
INC01934,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team B,Escalated,High,24 Hours,2023-12-12,2023-12-14,2
INC01935,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team C,Resolved,High,24 Hours,2023-12-29,2024-01-02,4
INC01936,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team B,Escalated,High,24 Hours,2023-12-20,2023-12-22,2
INC01937,I am unable to log in to my application,"Make sure you're using the correct username and password, and check if caps lock is off.",Team C,Escalated,Critical,4 Hours,2023-12-15,2023-12-16,1
INC01938,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team B,Escalated,High,24 Hours,2023-12-24,2023-12-26,2
INC01939,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team B,Pending,Low,1 Week,2023-12-10,2023-12-23,13
INC01940,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team B,Resolved,Low,1 Week,2023-12-31,2024-01-10,10
INC01941,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team A,Pending,Medium,3 Days,2023-12-28,2024-01-04,7
INC01942,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team C,Escalated,High,24 Hours,2023-12-10,2023-12-12,2
INC01943,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team A,Closed,High,24 Hours,2024-01-01,2024-01-05,4
INC01944,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team C,Resolved,Low,1 Week,2023-12-22,2024-01-05,14
INC01945,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team D,Closed,High,24 Hours,2024-01-05,2024-01-08,3
INC01946,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team D,Escalated,Medium,3 Days,2023-12-10,2023-12-17,7
INC01947,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team B,Resolved,High,24 Hours,2023-12-18,2023-12-20,2
INC01948,I am unable to log in to my application,"Make sure you're using the correct username and password, and check if caps lock is off.",Team C,Escalated,Critical,4 Hours,2023-12-16,2023-12-18,2
INC01949,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team C,Closed,Medium,3 Days,2023-12-30,2024-01-06,7
INC01950,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team B,Closed,Low,1 Week,2024-01-04,2024-01-15,11
INC01951,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team A,Closed,High,24 Hours,2023-12-29,2024-01-01,3
INC01952,I am unable to log in to my application,"Make sure you're using the correct username and password, and check if caps lock is off.",Team A,Closed,Critical,4 Hours,2024-01-09,2024-01-11,2
INC01953,I am unable to log in to my application,"Make sure you're using the correct username and password, and check if caps lock is off.",Team D,Pending,Critical,4 Hours,2023-12-30,2024-01-01,2
INC01954,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team C,Escalated,High,24 Hours,2024-01-02,2024-01-04,2
INC01955,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team D,Pending,Low,1 Week,2023-12-19,2024-01-02,14
INC01956,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team C,Escalated,High,24 Hours,2023-12-10,2023-12-14,4
INC01957,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team D,Closed,Medium,3 Days,2023-12-23,2023-12-27,4
INC01958,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team D,Resolved,Low,1 Week,2023-12-27,2024-01-08,12
INC01959,My application settings keep resetting,Ensure you have the latest version of the app and you save the settings before closing.,Team C,Closed,Medium,3 Days,2024-01-05,2024-01-11,6
INC01960,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team B,Resolved,Low,1 Week,2024-01-03,2024-01-13,10
INC01961,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team D,Closed,Low,1 Week,2024-01-06,2024-01-18,12
INC01962,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team A,Closed,Medium,3 Days,2023-12-15,2023-12-20,5
INC01963,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team B,Escalated,Medium,3 Days,2023-12-19,2023-12-25,6
INC01964,I am unable to log in to my application,"Make sure you're using the correct username and password, and check if caps lock is off.",Team D,Escalated,Critical,4 Hours,2023-12-11,2023-12-13,2
